pref,city,name,zip,addr,phone,note
兵庫県,猪名川町,子育てサロン（YMCAしろがね保育園）,6660257,川辺郡猪名川町白金3丁目2-1,,https://osakaymca.ac.jp/kinder/kodomoen/about/shirogane_kids_park.html#salon
兵庫県,猪名川町,猪名川町子育て支援センター,6660243,川辺郡猪名川町柏梨田字イクシ124-1,,https://www.town.inagawa.lg.jp/kosodate_kyoiku/shisetsu/1/index.html
兵庫県,相生市,相生市子育て学習センター,6780071,相生市緑ヶ丘4丁目5-5（こども学習センター内）,,https://www.city.aioi.lg.jp/site/kosodategakusyu/
兵庫県,神崎郡神河町,神河町子育て学習事業おひさま教室,6793103,神崎郡神河町比延5番地の2（大河内保健福祉センター内）,,
兵庫県,神戸市,drop in あいあい,6580081,神戸市東灘区田中町5丁目３－１８　３Ｆ,,
兵庫県,神戸市,あさひ児童館,6550007,神戸市西区桜が丘東町1-3-1,,https://www.asahi-jidokan.jp/
兵庫県,神戸市,おやこふらっとひろば中央,6500031,神戸市中央区東町115番地中央区役所３階,,https://daiji-family-oyako.com/
兵庫県,神戸市,おやこふらっとひろば兵庫,6520032,神戸市兵庫区荒田町1-21-1兵庫区役所６階,,https://www.city.kobe.lg.jp/e65168/kuyakusho/hyogoku/kosodate/oyakofurattohiroba2.html
兵庫県,神戸市,おやこふらっとひろば北,6511111,神戸市北区鈴蘭台北町1-9-1北区役所５階,,https://www.city.kobe.lg.jp/f95288/kuyakusho/kitaku/kosodate/kosodate/frattohiroba.html
兵庫県,神戸市,おやこふらっとひろば名谷,6540154,神戸市須磨区中落合2丁目2-6 北須磨支所ビル 2階,,https://midori-fukushikai.or.jp/oyako/
兵庫県,神戸市,おやこふらっとひろば垂水,6550893,神戸市垂水区日向1-5-1レバンテ垂水2番館4階,,https://tarumi-jidokan.jp/furattohiroba/
兵庫県,神戸市,おやこふらっとひろば東灘,6580052,神戸市東灘区住吉東町5丁目2-1東灘区役所５階,,https://www.kosodateai.org/おやこふらっとひろば東灘
兵庫県,神戸市,おやこふらっとひろば灘,6570036,神戸市灘区桜口町4丁目2-1灘区役所６階,,https://npo-space.com/list/flathiroba
兵庫県,神戸市,おやこふらっとひろば西,6512273,神戸市西区糀台5丁目4-1西区役所３階,,https://kobeymca.org/fukushikai/facility/oyako
兵庫県,神戸市,おやこふらっとひろば長田,6530016,神戸市長田区北町3-4-3長田区役所４階,,https://furattohiroba.my.canva.site/
兵庫県,神戸市,おやこふらっとひろば須磨,6540022,神戸市須磨区大黒町4-1-1須磨区役所２階,,https://murasame-kobe.com/oyakofurattohiroba
兵庫県,神戸市,からと児童館,6511332,神戸市北区唐櫃台2-38-1,,更新中
兵庫県,神戸市,こべっこあそびひろば・六甲アイランド,6580032,神戸市東灘区向洋町中2-9-1神戸ファッションプラザ3階,,https://kobekko-rokko.rsvsys.jp/
兵庫県,神戸市,こべっこあそびひろば・岡場,6511302,神戸市北区藤原台中町1-2-2,,https://kobeko-asobi-hiroba.jp/
兵庫県,神戸市,こべっこあそびひろば・西神中央,6512273,神戸市西区糀台5丁目6-1西区文化センター１階,,https://kobeymca.org/fukushikai/facility/kobekko
兵庫県,神戸市,すずらんだい児童館,6511114,神戸市北区鈴蘭台西町1-22-1,,https://kobe-jido.com/suzurandai/
兵庫県,神戸市,たかとり児童館,6540037,神戸市須磨区行平町2-2-17,,https://kobeymca.org/fukushikai/facility/takatori/
